order_date,customer_id,product_id,product_category_x,revenue,quantity,region,customer_acquisition_channel,product_name,product_category_y,cost_price,list_price,supplier,launch_date,signup_date,age_group,gender,city,customer_type,loyalty_tier,profit_amount,profit_margin,tenure_days,product_age,product_age_days
2024-05-22,C1883,P0006,Accessories,111.98,1,Wales,Organic,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2023-02-02,26-35,Female,Liverpool,New,Silver,-364.77,-325.7456688694409,1093,134,134
2024-02-15,C0009,P0055,Laptops,1523.78,1,South West,Organic,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2022-10-29,26-35,Male,Southampton,Returning,Bronze,1030.11,67.60227854414678,1189,891,891
2023-08-18,C2870,P0052,Accessories,1800.75,1,West Midlands,Organic,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2023-07-27,26-35,Female,Birmingham,New,Silver,862.01,47.86949881993613,918,683,683
2023-06-11,C1435,P0086,Monitors,1488.0,4,London,Organic,Coach Tablet,Tablets,895.23,1250.61,TechCorp,2022-11-10,2021-11-06,56-65,Male,Belfast,Returning,Silver,-2092.92,-140.65322580645162,1546,213,213
2023-05-04,C0824,P0076,Monitors,1841.06,1,North East,Referral,Image Tablet,Tablets,686.24,841.11,Nova Electronics,2022-03-31,2020-09-16,46-55,Female,Edinburgh,Returning,Gold,1154.82,62.72582099442712,1962,399,399
2024-05-21,C1905,P0100,Laptops,5446.71,3,North West,Paid,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2023-03-18,36-45,Male,Belfast,New,Bronze,2514.51,46.16566698061766,1049,1012,1012
2023-01-01,C1794,P0042,Laptops,1619.84,1,North West,Social,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2021-05-08,26-35,Female,Leicester,New,Silver,1447.87,89.38351935993678,1728,811,811
2024-04-24,C0421,P0006,Accessories,447.92,4,North East,Organic,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2020-01-03,18-25,Male,Leeds,New,Bronze,-1459.08,-325.7456688694409,2219,106,106
2023-11-30,C0038,P0027,Networking,1977.6,4,West Midlands,Organic,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2022-08-05,36-45,Female,Southampton,New,Silver,-158.5999999999999,-8.019822006472488,1274,1407,1407
2024-04-14,C0645,P0030,Accessories,592.05,1,West Midlands,Organic,Finally Monitor,Monitors,552.66,822.6,Quantum Supplies,2024-05-07,2023-05-16,46-55,Male,Sheffield,New,Silver,39.389999999999986,6.653154294400809,990,-23,-23
2023-04-14,C1996,P0054,Smartphones,4174.32,4,South West,Paid,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2022-11-22,26-35,Female,Birmingham,New,Silver,3605.9999999999995,86.38532743057551,1165,1465,1465
2023-06-21,C1796,P0043,Accessories,572.09,1,North West,Social,Religious Monitor,Monitors,301.8,437.3,Nova Electronics,2021-04-09,2021-07-29,26-35,Female,Liverpool,New,Silver,270.29,47.24606268244507,1646,803,803
2023-11-16,C1010,P0088,Accessories,1930.51,1,North East,Referral,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2022-10-04,56-65,Female,Newcastle,Returning,Silver,1227.3899999999999,63.57853624171851,1214,1225,1225
2023-08-26,C2354,P0091,Tablets,828.03,1,Wales,Paid,Fire Laptop,Laptops,366.88,422.77,TechCorp,2024-06-08,2022-09-20,65+,Female,Cardiff,New,Gold,461.15,55.69242660290086,1228,-287,-287
2024-03-07,C1118,P0088,Accessories,7722.04,4,North West,Paid,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2020-07-13,18-25,Female,Edinburgh,New,Silver,4909.5599999999995,63.57853624171851,2027,1337,1337
2023-02-25,C1159,P0068,Networking,7031.64,4,South West,Email,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2020-10-22,56-65,Female,Leeds,Returning,Silver,3150.5600000000004,44.80547923386295,1926,392,392
2024-06-08,C0646,P0028,Tablets,1971.18,1,Scotland,Paid,Win Laptop,Laptops,195.2,227.21,TechCorp,2022-03-22,2022-09-16,18-25,Male,Leicester,New,Bronze,1775.98,90.09730212360108,1232,809,809
2023-01-22,C1601,P0023,Tablets,1667.34,1,Wales,Social,Her Monitor,Monitors,348.94,475.32,FutureTek,2021-12-04,2023-06-16,26-35,Male,London,Returning,Silver,1318.3999999999999,79.0720548898245,959,414,414
2023-12-26,C0135,P0082,Laptops,434.04,2,North East,Email,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2024-05-25,26-35,Male,Liverpool,Returning,Silver,34.31999999999999,7.907105335913739,615,992,992
2023-09-01,C1055,P0046,Tablets,464.62,1,South West,Organic,Congress Networkin,Networking,404.75,590.87,FutureTek,2023-07-18,2023-02-20,26-35,Female,Leeds,Returning,Bronze,59.870000000000005,12.885799147690586,1075,45,45
2023-05-19,C0634,P0047,Accessories,821.48,1,North East,Paid,Shoulder Accessorie,Accessories,285.51,321.37,TechCorp,2021-01-30,2020-01-17,36-45,Female,London,New,Silver,535.97,65.24443687003945,2205,839,839
2024-03-21,C1663,P0056,Laptops,1044.12,3,West Midlands,Referral,Institution Networkin,Networking,984.96,1122.23,FutureTek,2021-04-11,2020-06-13,26-35,Male,Glasgow,New,Silver,-1910.7600000000002,-183.001953798414,2057,1075,1075
2023-11-29,C0960,P0004,Laptops,2739.12,2,West Midlands,Organic,Chair Laptop,Laptops,271.03,363.4,Nova Electronics,2019-11-15,2024-03-07,56-65,Non-binary,Edinburgh,Returning,Bronze,2197.06,80.21043254767955,694,1475,1475
2023-04-27,C2833,P0081,Smartphones,7048.48,4,West Midlands,Organic,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2020-08-19,36-45,Male,Manchester,New,Silver,3501.1999999999994,49.67312101332485,1990,-91,-91
2023-08-18,C2873,P0083,Accessories,3282.5,2,North East,Email,Specific Networkin,Networking,631.09,943.41,Digitex,2024-06-14,2022-04-19,18-25,Male,Birmingham,New,Silver,2020.32,61.54821020563595,1382,-301,-301
2024-04-22,C2254,P0044,Smartphones,1830.62,1,Wales,Referral,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2023-06-24,26-35,Male,Birmingham,New,Gold,898.1499999999999,49.06261266674678,951,1717,1717
2023-03-11,C0983,P0062,Laptops,1376.55,1,Wales,Paid,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2022-05-12,36-45,Male,Leicester,New,Silver,446.5,32.43616287094548,1359,1087,1087
2023-07-11,C0475,P0080,Tablets,1033.86,2,North East,Social,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2022-03-18,36-45,Female,Liverpool,Returning,Gold,-87.6400000000001,-8.476969802487774,1414,1297,1297
2024-03-30,C2286,P0061,Monitors,6914.08,4,West Midlands,Paid,Individual Laptop,Laptops,669.54,881.27,TechCorp,2024-06-20,2022-08-13,36-45,Female,Edinburgh,New,Silver,4235.92,61.265128549279154,1266,-82,-82
2024-01-17,C0547,P0056,Laptops,1392.16,4,South East,Paid,Institution Networkin,Networking,984.96,1122.23,FutureTek,2021-04-11,2020-04-20,36-45,Female,Nottingham,New,Bronze,-2547.6800000000003,-183.001953798414,2111,1011,1011
2023-01-31,C1805,P0054,Smartphones,1043.58,1,Wales,Referral,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2022-03-24,36-45,Female,Leeds,New,Silver,901.4999999999999,86.38532743057551,1408,1392,1392
2024-05-24,C0035,P0071,Laptops,5242.53,3,North West,Referral,Benefit Smartphone,Smartphones,962.74,1089.86,TechCorp,2019-05-27,2022-04-04,26-35,Male,Leicester,Returning,Bronze,2354.3099999999995,44.90789752276095,1397,1824,1824
2024-01-18,C0148,P0072,Tablets,6765.04,4,South West,Social,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2023-08-25,56-65,Female,Liverpool,Returning,Silver,4303.92,63.62002294147558,889,1503,1503
2023-10-01,C1185,P0002,Networking,586.31,1,North West,Social,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2020-08-17,65+,Male,Nottingham,New,Silver,-163.34000000000003,-27.858982449557406,1992,880,880
2023-12-18,C2760,P0053,Accessories,3023.56,4,North West,Email,Threat Accessorie,Accessories,795.39,1131.84,Nova Electronics,2019-06-23,2023-11-13,56-65,Male,Leeds,Returning,Bronze,-158.0,-5.22562806757597,809,1639,1639
2023-11-22,C2300,P0064,Monitors,6056.84,4,North West,Social,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2020-06-03,56-65,Male,Glasgow,New,Silver,5231.2,86.36846936686456,2067,42,42
2023-09-10,C1285,P0038,Accessories,3159.76,4,London,Organic,Husband Monitor,Monitors,619.0,801.88,TechCorp,2021-05-13,2022-01-01,56-65,Prefer not to say,Glasgow,New,Gold,683.7600000000002,21.639618198850552,1490,850,850
2023-07-11,C1372,P0058,Accessories,3639.0,3,South East,Paid,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2021-01-09,18-25,Female,Southampton,New,Bronze,2946.9,80.9810387469085,1847,-110,-110
2024-05-09,C2406,P0097,Smartphones,4789.84,4,Wales,Organic,Place Laptop,Laptops,249.57,299.44,Digitex,2021-10-04,2023-03-01,26-35,Female,Leeds,New,Bronze,3791.5600000000004,79.15838524877658,1066,948,948
2023-07-25,C1945,P0061,Monitors,5185.56,3,Wales,Organic,Individual Laptop,Laptops,669.54,881.27,TechCorp,2024-06-20,2021-10-30,46-55,Female,Liverpool,Returning,Bronze,3176.9400000000005,61.265128549279154,1553,-331,-331
2023-06-26,C1861,P0092,Networking,2634.52,2,West Midlands,Social,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2020-06-24,26-35,Female,Bristol,New,Gold,1126.18,42.74706587917344,2046,-255,-255
2023-09-15,C1370,P0100,Laptops,1815.57,1,South East,Referral,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2021-10-03,46-55,Female,Edinburgh,Returning,Bronze,838.17,46.16566698061766,1580,763,763
2024-05-19,C1734,P0037,Networking,1054.76,2,South East,Organic,Trial Tablet,Tablets,562.41,793.81,Nova Electronics,2019-11-10,2020-12-12,36-45,Male,Southampton,New,Bronze,-70.05999999999995,-6.642269331411881,1875,1652,1652
2023-10-03,C1708,P0040,Smartphones,1385.0,1,North East,Organic,They Tablet,Tablets,105.03,152.42,Nova Electronics,2022-02-07,2023-01-14,26-35,Male,Manchester,Returning,Silver,1279.97,92.41660649819495,1112,603,603
2024-01-21,C0316,P0079,Tablets,5290.53,3,North West,Email,On Laptop,Laptops,640.1,848.26,Quantum Supplies,2019-02-05,2020-08-16,46-55,Female,Cardiff,New,Bronze,3370.2299999999996,63.7030694467284,1993,1811,1811
2024-03-17,C1374,P0011,Accessories,959.72,2,North West,Social,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2022-12-10,36-45,Female,Cardiff,New,Silver,-989.2,-103.07172925436585,1147,159,159
2023-05-11,C2766,P0062,Laptops,4129.65,3,South West,Organic,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2024-04-20,26-35,Female,Sheffield,New,Gold,1339.5,32.43616287094548,650,1148,1148
2024-06-06,C0389,P0049,Tablets,322.28,1,South East,Organic,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2023-06-11,56-65,Male,London,New,Bronze,-400.1700000000001,-124.168424972074,964,1145,1145
2023-04-21,C0688,P0081,Smartphones,7048.48,4,South East,Referral,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2023-05-26,18-25,Male,Newcastle,New,Silver,3501.1999999999994,49.67312101332485,980,-97,-97
2023-10-07,C0179,P0094,Accessories,857.88,3,Scotland,Paid,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2021-12-18,65+,Male,Glasgow,New,Bronze,-847.0499999999998,-98.73758567631835,1504,1239,1239
2023-11-06,C2269,P0095,Smartphones,174.85,1,North West,Social,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2023-04-11,56-65,Male,Edinburgh,Returning,Silver,-15.840000000000003,-9.059193594509582,1025,123,123
2024-06-11,C0451,P0027,Networking,1977.6,4,Scotland,Organic,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2022-05-30,36-45,Female,Leicester,Returning,Silver,-158.5999999999999,-8.019822006472488,1341,1601,1601
2023-01-15,C2135,P0093,Accessories,1804.25,1,Wales,Paid,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2021-08-20,18-25,Female,Edinburgh,New,Silver,1745.06,96.71941249826797,1624,1001,1001
2023-01-13,C1351,P0026,Networking,185.63,1,South East,Organic,Show Monitor,Monitors,902.93,1137.48,Quantum Supplies,2022-11-28,2023-11-29,26-35,Female,Sheffield,Returning,Gold,-717.3,-386.41383397080216,793,46,46
2023-07-17,C0888,P0099,Networking,494.4,3,London,Paid,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2023-12-15,26-35,Female,Edinburgh,New,Bronze,-1791.6,-362.37864077669906,777,531,531
2023-02-04,C2265,P0003,Smartphones,322.1,1,London,Paid,Election Monitor,Monitors,610.97,679.83,TechCorp,2020-11-24,2024-03-26,26-35,Male,Nottingham,New,Bronze,-288.87,-89.68332815895684,675,802,802
2023-08-15,C1398,P0081,Smartphones,7048.48,4,London,Referral,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2022-08-22,18-25,Female,Leeds,Returning,Silver,3501.1999999999994,49.67312101332485,1257,19,19
2023-04-19,C0967,P0067,Accessories,56.33,1,South East,Paid,Later Monitor,Monitors,732.49,851.09,FutureTek,2023-12-18,2023-05-31,56-65,Female,Leeds,New,Silver,-676.16,-1200.3550505947096,975,-243,-243
2024-02-29,C2329,P0100,Laptops,5446.71,3,North East,Organic,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2022-04-20,36-45,Female,Sheffield,New,Silver,2514.51,46.16566698061766,1381,930,930
2023-05-21,C2607,P0050,Networking,1144.67,1,North West,Email,Wish Laptop,Laptops,866.65,977.88,TechCorp,2024-06-11,2022-09-16,26-35,Male,Edinburgh,New,Gold,278.0200000000001,24.28822280657308,1232,-387,-387
2023-10-25,C1762,P0074,Smartphones,3116.52,4,North East,Social,Collection Smartphone,Smartphones,614.79,828.58,ByteWare,2022-08-04,2022-09-08,46-55,Male,London,Returning,Bronze,657.3600000000001,21.09275730622618,1240,447,447
2023-05-28,C2072,P0097,Smartphones,1197.46,1,North West,Social,Place Laptop,Laptops,249.57,299.44,Digitex,2021-10-04,2024-01-09,56-65,Male,Edinburgh,New,Silver,947.8900000000001,79.15838524877658,752,601,601
2023-12-22,C2319,P0051,Tablets,3013.36,2,North East,Social,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2020-01-25,26-35,Male,Newcastle,New,Silver,1642.3000000000002,54.50062388828418,2197,86,86
2023-02-22,C1873,P0045,Monitors,5276.76,3,West Midlands,Referral,Politics Networkin,Networking,727.3,916.1,Nova Electronics,2024-05-26,2022-12-14,56-65,Male,Newcastle,Returning,Bronze,3094.8600000000006,58.650762968185035,1143,-459,-459
2023-11-25,C2453,P0025,Tablets,1175.84,1,North West,Paid,Surface Smartphone,Smartphones,583.3,702.93,FutureTek,2019-05-15,2023-04-02,26-35,Female,Belfast,New,Silver,592.54,50.39291060008164,1034,1655,1655
2023-06-02,C0002,P0044,Smartphones,3661.24,2,Scotland,Organic,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2022-04-11,56-65,Male,Newcastle,New,Gold,1796.2999999999997,49.06261266674678,1390,1392,1392
2023-09-23,C1773,P0025,Tablets,3527.52,3,North East,Email,Surface Smartphone,Smartphones,583.3,702.93,FutureTek,2019-05-15,2023-10-11,26-35,Male,Leicester,New,Gold,1777.6200000000001,50.392910600081656,842,1592,1592
2023-12-29,C2030,P0021,Monitors,293.41,1,North East,Paid,Blue Laptop,Laptops,830.71,1181.28,Nova Electronics,2019-10-16,2022-05-07,18-25,Male,Nottingham,New,Silver,-537.3,-183.1225929586585,1364,1535,1535
2024-05-17,C2099,P0009,Monitors,437.73,1,Scotland,Organic,Discover Laptop,Laptops,141.88,204.17,Quantum Supplies,2020-12-23,2021-03-04,65+,Female,Manchester,New,Bronze,295.85,67.58732552029791,1793,1241,1241
2023-12-20,C0235,P0095,Smartphones,524.55,3,Scotland,Email,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2022-10-05,56-65,Male,Bristol,New,Bronze,-47.51999999999998,-9.059193594509576,1213,167,167
2024-02-10,C1191,P0078,Laptops,268.14,1,North East,Organic,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2021-09-03,26-35,Male,Newcastle,Returning,Gold,-664.4300000000001,-247.79219810546732,1610,1085,1085
2023-02-10,C2165,P0045,Monitors,7035.68,4,North West,Social,Politics Networkin,Networking,727.3,916.1,Nova Electronics,2024-05-26,2023-10-25,65+,Male,Glasgow,New,Silver,4126.4800000000005,58.65076296818502,828,-471,-471
2023-11-27,C0779,P0002,Networking,1172.62,2,North West,Social,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2024-05-01,26-35,Female,Birmingham,Returning,Silver,-326.68000000000006,-27.858982449557406,639,937,937
2023-01-24,C1933,P0085,Smartphones,2673.02,2,West Midlands,Social,Finally Tablet,Tablets,148.41,215.38,FutureTek,2022-09-12,2022-11-16,56-65,Female,London,New,Bronze,2376.2,88.89570598050145,1171,134,134
2024-05-15,C1580,P0066,Tablets,2693.37,3,South East,Email,Skin Tablet,Tablets,711.76,990.91,Quantum Supplies,2023-12-22,2021-09-22,18-25,Female,Newcastle,Returning,Bronze,558.0900000000001,20.720881275131163,1591,145,145
2024-02-28,C0405,P0093,Accessories,3608.5,2,Wales,Social,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2021-03-20,36-45,Female,Liverpool,New,Bronze,3490.12,96.71941249826797,1777,1410,1410
2024-01-07,C2008,P0055,Laptops,4571.34,3,Wales,Paid,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2024-06-22,46-55,Female,Liverpool,Returning,Silver,3090.33,67.60227854414678,587,852,852
2023-05-02,C2065,P0070,Smartphones,1039.98,1,Wales,Social,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2022-02-03,46-55,Female,Sheffield,Returning,Bronze,512.27,49.257678032269844,1457,49,49
2023-07-24,C2362,P0085,Smartphones,2673.02,2,West Midlands,Social,Finally Tablet,Tablets,148.41,215.38,FutureTek,2022-09-12,2020-07-11,65+,Male,Birmingham,New,Bronze,2376.2,88.89570598050145,2029,315,315
2023-02-07,C2123,P0086,Monitors,744.0,2,Wales,Organic,Coach Tablet,Tablets,895.23,1250.61,TechCorp,2022-11-10,2021-12-22,36-45,Male,Leicester,New,Gold,-1046.46,-140.65322580645162,1500,89,89
2023-10-13,C0577,P0010,Networking,5670.32,4,Wales,Referral,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2020-11-10,26-35,Female,London,New,Bronze,2403.24,42.38279321096516,1907,-124,-124
2024-06-06,C0512,P0010,Networking,2835.16,2,London,Paid,Mouth Monitor,Monitors,816.77,1136.86,Digitex,2024-02-14,2022-04-06,56-65,Female,Leeds,New,Bronze,1201.62,42.38279321096516,1395,113,113
2024-01-28,C1528,P0096,Laptops,4788.8,4,Scotland,Organic,Why Tablet,Tablets,904.03,1282.32,Digitex,2019-01-02,2022-11-16,26-35,Female,Sheffield,New,Gold,1172.6800000000003,24.487971934513872,1171,1852,1852
2024-02-29,C0582,P0001,Networking,1068.4,4,North East,Referral,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2023-02-28,26-35,Male,Glasgow,Returning,Silver,773.3600000000001,72.38487457880944,1067,1540,1540
2023-05-23,C0984,P0032,Smartphones,3087.4,4,Scotland,Organic,Participant Monitor,Monitors,780.17,964.34,Digitex,2020-08-20,2023-11-21,26-35,Female,Liverpool,New,Bronze,-33.279999999999745,-1.0779296495432968,801,1006,1006
2023-06-28,C1926,P0062,Laptops,4129.65,3,Scotland,Email,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2023-02-23,36-45,Female,Cardiff,Returning,Bronze,1339.5,32.43616287094548,1072,1196,1196
2023-05-06,C2181,P0035,Networking,378.46,2,Wales,Email,Spring Smartphone,Smartphones,917.0,1328.01,ByteWare,2021-06-18,2021-07-18,26-35,Female,Newcastle,Returning,Gold,-1455.54,-384.595465835227,1657,687,687
2024-04-26,C2298,P0029,Smartphones,1739.64,1,North West,Email,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2020-04-14,56-65,Female,London,New,Bronze,1123.0500000000002,64.55645995723253,2117,227,227
2023-05-18,C2106,P0033,Smartphones,1356.84,1,South East,Social,Sea Tablet,Tablets,200.25,220.53,Quantum Supplies,2019-08-05,2023-08-26,26-35,Female,Southampton,Returning,Bronze,1156.59,85.24144335367471,888,1382,1382
2024-05-24,C0331,P0055,Laptops,1523.78,1,North East,Organic,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2022-10-06,26-35,Male,Manchester,Returning,Silver,1030.11,67.60227854414678,1212,990,990
2023-10-31,C1487,P0030,Accessories,592.05,1,North West,Social,Finally Monitor,Monitors,552.66,822.6,Quantum Supplies,2024-05-07,2023-01-09,18-25,Female,Liverpool,New,Bronze,39.389999999999986,6.653154294400809,1117,-189,-189
2023-10-21,C1096,P0015,Tablets,2367.4,4,Scotland,Social,Fall Smartphone,Smartphones,411.12,526.79,TechCorp,2019-01-21,2023-05-01,36-45,Male,Sheffield,New,Gold,722.9200000000001,30.536453493283773,1005,1734,1734
2023-08-07,C1137,P0003,Smartphones,322.1,1,West Midlands,Referral,Election Monitor,Monitors,610.97,679.83,TechCorp,2020-11-24,2021-05-26,36-45,Male,Southampton,Returning,Gold,-288.87,-89.68332815895684,1710,986,986
2023-03-16,C0126,P0096,Laptops,2394.4,2,North West,Email,Why Tablet,Tablets,904.03,1282.32,Digitex,2019-01-02,2024-05-30,36-45,Male,Belfast,Returning,Bronze,586.3400000000001,24.487971934513872,610,1534,1534
2023-05-07,C2166,P0052,Accessories,7203.0,4,North East,Email,Discuss Smartphone,Smartphones,938.74,1247.04,FutureTek,2021-10-04,2023-08-02,18-25,Female,Belfast,Returning,Silver,3448.04,47.86949881993613,912,580,580
